id;the_geom;junction;type;lanes;maxspeed;oneway;foot;bicycle;access;bus;parking_la;sidewalk;cycleway
roads.3692;MULTILINESTRING ((1.4981422000000004 43.5195461, 1.4979385 43.5198726));;service;1;50.0;;;;;;;;
roads.3693;MULTILINESTRING ((1.5049044 43.51772869999999, 1.5048694 43.5176728, 1.5048935 43.51762009999998, 1.5048345000000003 43.517487799999984, 1.5048399 43.5174061, 1.5048694 43.51733609999999, 1.5049505 43.51724289999999));;footway;1;50.0;;;;;;;;
roads.3694;MULTILINESTRING ((1.5049505 43.51724289999999, 1.5048694 43.51733609999999, 1.5048399 43.5174061, 1.5048345000000003 43.517487799999984, 1.5048935 43.51762009999998, 1.5048694 43.5176728, 1.5049044 43.51772869999999));;footway;1;50.0;;;;;;;;
roads.3695;MULTILINESTRING ((1.5049505 43.51724289999999, 1.5051081 43.517198, 1.5053334000000003 43.51717269999998, 1.5054225999999995 43.51718709999998));;footway;1;50.0;;;;;;;;
roads.3696;MULTILINESTRING ((1.5054225999999995 43.51718709999998, 1.5053334000000003 43.51717269999998, 1.5051081 43.517198, 1.5049505 43.51724289999999));;footway;1;50.0;;;;;;;;
roads.3697;MULTILINESTRING ((1.5094826 43.51597189999999, 1.5097282999999997 43.51586969999998));;residential;1;50.0;;;;;;;;
roads.3698;MULTILINESTRING ((1.5097282999999997 43.51586969999998, 1.5094826 43.51597189999999));;residential;1;50.0;;;;;;;;
roads.3699;MULTILINESTRING ((1.5096445 43.5179995, 1.5099797 43.5179368));;service;1;50.0;;;;private;;;;
roads.3700;MULTILINESTRING ((1.5099797 43.5179368, 1.5096445 43.5179995));;service;1;50.0;;;;private;;;;
roads.3701;MULTILINESTRING ((1.5099797 43.5179368, 1.5101487000000002 43.517907099999995, 1.5103076 43.51797759999999, 1.5103231000000001 43.5179937, 1.5103358 43.51802239999999, 1.5103585999999998 43.51803889999998, 1.5104042 43.518048599999986, 1.5104411 43.518038399999995, 1.5104752999999997 43.51800919999999, 1.510478 43.5179747, 1.5104578000000002 43.5179484, 1.5104223 43.5179251, 1.5104055000000003 43.517901799999976));;service;1;50.0;;;;private;;;;
roads.3702;MULTILINESTRING ((1.5104055000000003 43.517901799999976, 1.5104223 43.5179251, 1.5104578000000002 43.5179484, 1.510478 43.5179747, 1.5104752999999997 43.51800919999999, 1.5104411 43.518038399999995, 1.5104042 43.518048599999986, 1.5103585999999998 43.51803889999998, 1.5103358 43.51802239999999, 1.5103231000000001 43.5179937, 1.5103076 43.51797759999999, 1.5101487000000002 43.517907099999995, 1.5099797 43.5179368));;service;1;50.0;;;;private;;;;
roads.3703;MULTILINESTRING ((1.5091912000000003 43.518206600000006, 1.5094735000000001 43.51832769999999, 1.5095291 43.518332599999994, 1.5095840999999997 43.5183219, 1.5096296999999999 43.518272299999985, 1.5096445 43.51824309999998, 1.5096445 43.51820519999998, 1.5096223000000002 43.51814879999999, 1.5096155999999998 43.5181074, 1.5096445 43.5179995));;service;1;50.0;;;;private;;;;
roads.3704;MULTILINESTRING ((1.5096445 43.5179995, 1.5096155999999998 43.5181074, 1.5096223000000002 43.51814879999999, 1.5096445 43.51820519999998, 1.5096445 43.51824309999998, 1.5096296999999999 43.518272299999985, 1.5095840999999997 43.5183219, 1.5095291 43.518332599999994, 1.5094735000000001 43.51832769999999, 1.5091912000000003 43.518206600000006));;service;1;50.0;;;;private;;;;
roads.3705;MULTILINESTRING ((1.5096445 43.5179995, 1.5095559999999997 43.51774319999998, 1.5094212 43.517373199999994));;service;1;50.0;;;;private;;;;
roads.3706;MULTILINESTRING ((1.5094212 43.517373199999994, 1.5095559999999997 43.51774319999998, 1.5096445 43.5179995));;service;1;50.0;;;;private;;;;
roads.3707;MULTILINESTRING ((1.4941748 43.5236817, 1.4944609000000002 43.52379470000001, 1.4945880999999999 43.52385219999999, 1.4947293000000001 43.523961999999976, 1.4956985 43.52435409999999, 1.4961998 43.5245638, 1.4964144000000001 43.5246465));;service;1;50.0;;;;private;;;;
roads.3708;MULTILINESTRING ((1.4964144000000001 43.5246465, 1.4961998 43.5245638, 1.4956985 43.52435409999999, 1.4947293000000001 43.523961999999976, 1.4945880999999999 43.52385219999999, 1.4944609000000002 43.52379470000001, 1.4941748 43.5236817));;service;1;50.0;;;;private;;;;
roads.3709;MULTILINESTRING ((1.5085477 43.52003140000001, 1.5085684999999995 43.520006499999994, 1.508597 43.519972399999986));;cycleway;1;50.0;;;;;;;;
roads.3710;MULTILINESTRING ((1.508597 43.519972399999986, 1.5085684999999995 43.520006499999994, 1.5085477 43.52003140000001));;cycleway;1;50.0;;;;;;;;
roads.3711;MULTILINESTRING ((1.508597 43.519972399999986, 1.5086456000000001 43.519914099999994));;cycleway;1;50.0;;;;;;;;
roads.3712;MULTILINESTRING ((1.5086456000000001 43.519914099999994, 1.508597 43.519972399999986));;cycleway;1;50.0;;;;;;;;
roads.3713;MULTILINESTRING ((1.5068769 43.51974409999998, 1.5067026000000001 43.51995640000001, 1.5066946000000003 43.51998919999998, 1.5066997000000002 43.52001039999999, 1.5068355000000002 43.5200715, 1.5068622999999999 43.5200727, 1.5068903999999996 43.52006169999997, 1.5070527000000002 43.519863099999995));;service;1;50.0;;;;private;;;;
roads.3714;MULTILINESTRING ((1.5070527000000002 43.519863099999995, 1.5068903999999996 43.52006169999997, 1.5068622999999999 43.5200727, 1.5068355000000002 43.5200715, 1.5066997000000002 43.52001039999999, 1.5066946000000003 43.51998919999998, 1.5067026000000001 43.51995640000001, 1.5068769 43.51974409999998));;service;1;50.0;;;;private;;;;
roads.3715;MULTILINESTRING ((1.4997029 43.5084246, 1.4991464 43.507805299999994));;service;1;50.0;;;;;;;;
roads.3716;MULTILINESTRING ((1.4991464 43.507805299999994, 1.4997029 43.5084246));;service;1;50.0;;;;;;;;
roads.3717;MULTILINESTRING ((1.4991037000000003 43.50898829999999, 1.4991881 43.50891079999999, 1.5001383000000001 43.508565399999995));;service;1;50.0;;;;;;;;
roads.3718;MULTILINESTRING ((1.5001383000000001 43.508565399999995, 1.4991881 43.50891079999999, 1.4991037000000003 43.50898829999999));;service;1;50.0;;;;;;;;
roads.3719;MULTILINESTRING ((1.5013716 43.50597159999999, 1.5022083999999998 43.506435799999984, 1.5022171 43.50648379999998, 1.5019487999999999 43.506702800000014, 1.5017723 43.50679259999998, 1.5015596999999998 43.506951400000005));;service;1;50.0;;;;;;;;
roads.3720;MULTILINESTRING ((1.5015596999999998 43.506951400000005, 1.5017723 43.50679259999998, 1.5019487999999999 43.506702800000014, 1.5022171 43.50648379999998, 1.5022083999999998 43.506435799999984, 1.5013716 43.50597159999999));;service;1;50.0;;;;;;;;
roads.3721;MULTILINESTRING ((1.4852432 43.515936499999974, 1.4853804 43.51584909999998, 1.4858088 43.51546910000001, 1.4858717000000001 43.5154457, 1.4859212999999998 43.51545409999999));;residential;1;50.0;;;;;;;;
roads.3722;MULTILINESTRING ((1.4859212999999998 43.51545409999999, 1.4858717000000001 43.5154457, 1.4858088 43.51546910000001, 1.4853804 43.51584909999998, 1.4852432 43.515936499999974));;residential;1;50.0;;;;;;;;
roads.3723;MULTILINESTRING ((1.4866552 43.51600680000001, 1.4863181 43.51647029999999));;service;1;50.0;;;;;;;;
roads.3724;MULTILINESTRING ((1.4863181 43.51647029999999, 1.4866552 43.51600680000001));;service;1;50.0;;;;;;;;
roads.3725;MULTILINESTRING ((1.5337220000000005 43.505022800000006, 1.5324372 43.5067763, 1.5301664 43.509869799999976, 1.5281841000000003 43.51255759999997));;motorway;3;130.0;yes;;;;;;;
roads.3726;MULTILINESTRING ((1.5281841000000003 43.51255759999997, 1.5272143999999999 43.513892299999995));;motorway;3;130.0;yes;;;;;;;
roads.3727;MULTILINESTRING ((1.5272143999999999 43.513892299999995, 1.5263427 43.51508119999999, 1.5245916000000002 43.51754309999998, 1.5231219 43.51956909999999));;motorway;3;130.0;yes;;;;;;;
roads.3728;MULTILINESTRING ((1.5231219 43.51956909999999, 1.5218975000000001 43.52116509999998));;motorway;3;130.0;yes;;;;;;;
roads.3729;MULTILINESTRING ((1.5218975000000001 43.52116509999998, 1.5210938 43.5222086, 1.5198332000000003 43.52394369999999, 1.5189602 43.525103899999976, 1.5184009000000003 43.52585229999999, 1.517846 43.526556999999976));;motorway;3;130.0;yes;;;;;;;
roads.3730;MULTILINESTRING ((1.4914427 43.52307669999999, 1.4913485 43.52301289999999, 1.4912997999999997 43.5229449));;footway;1;50.0;;yes;;;;;;
roads.3731;MULTILINESTRING ((1.4912997999999997 43.5229449, 1.4913485 43.52301289999999, 1.4914427 43.52307669999999));;footway;1;50.0;;yes;;;;;;
roads.3732;MULTILINESTRING ((1.5030789000000002 43.510727899999985, 1.5026905 43.5111027));;track;1;50.0;;;;;;;;
roads.3733;MULTILINESTRING ((1.5026905 43.5111027, 1.5030789000000002 43.510727899999985));;track;1;50.0;;;;;;;;
roads.3734;MULTILINESTRING ((1.4936585 43.5148768, 1.4929637000000002 43.5149506));;tertiary;1;50.0;yes;;;;;;;
roads.3735;MULTILINESTRING ((1.4951398999999999 43.51369039999998, 1.4952431 43.5137005, 1.4953691000000005 43.51371089999998, 1.4955272000000002 43.51370109999998, 1.4956725999999998 43.513687799999985, 1.4961016999999999 43.51361929999998, 1.4964913 43.5135629, 1.4965873000000003 43.5135822));;residential;1;50.0;yes;;;;;;;
roads.3736;MULTILINESTRING ((1.4965873000000003 43.5135822, 1.4967503000000002 43.5136459, 1.4968586 43.513729799999986, 1.4970559 43.5138626, 1.4971813 43.5139313, 1.4973582999999997 43.51396739999999, 1.4976638000000002 43.5139761));;residential;1;50.0;yes;;;;;;;
roads.3737;MULTILINESTRING ((1.4976638000000002 43.5139761, 1.4970639 43.5141239, 1.4966238 43.5142336, 1.4961995 43.51442689999998, 1.4956722999999998 43.5146618));;tertiary;1;50.0;yes;;;;;;;
roads.3738;MULTILINESTRING ((1.4956722999999998 43.5146618, 1.4956447 43.5146772, 1.4956204999999998 43.514703499999996, 1.4956102000000004 43.51473379999998));;tertiary;1;50.0;yes;;;;;;;
roads.3739;MULTILINESTRING ((1.4968927 43.52074779999999, 1.4970441000000003 43.5205452));;footway;1;50.0;;;;;;;;
roads.3740;MULTILINESTRING ((1.4970441000000003 43.5205452, 1.4968927 43.52074779999999));;footway;1;50.0;;;;;;;;
roads.3741;MULTILINESTRING ((1.4970441000000003 43.5205452, 1.4971290999999998 43.52000610000001, 1.4971588000000002 43.51991009999999));;footway;1;50.0;;;;;;;;
roads.3742;MULTILINESTRING ((1.4971588000000002 43.51991009999999, 1.4971290999999998 43.52000610000001, 1.4970441000000003 43.5205452));;footway;1;50.0;;;;;;;;
roads.3743;MULTILINESTRING ((1.4973825 43.51992909999998, 1.4971588000000002 43.51991009999999));;steps;1;50.0;;;;;;;;
roads.3744;MULTILINESTRING ((1.4971588000000002 43.51991009999999, 1.4973825 43.51992909999998));;steps;1;50.0;;;;;;;;
roads.3745;MULTILINESTRING ((1.4977348000000001 43.51519179999998, 1.4978344999999997 43.51506709999999));;pedestrian;1;50.0;;;;;;;;
roads.3746;MULTILINESTRING ((1.4978344999999997 43.51506709999999, 1.4977348000000001 43.51519179999998));;pedestrian;1;50.0;;;;;;;;
roads.3747;MULTILINESTRING ((1.4978344999999997 43.51506709999999, 1.4978488999999997 43.514991300000005, 1.4980599 43.514947599999985, 1.4982139000000003 43.51491970000001, 1.4984397 43.51499909999997));;pedestrian;1;50.0;;;;;;;;
roads.3748;MULTILINESTRING ((1.4984397 43.51499909999997, 1.4982139000000003 43.51491970000001, 1.4980599 43.514947599999985, 1.4978488999999997 43.514991300000005, 1.4978344999999997 43.51506709999999));;pedestrian;1;50.0;;;;;;;;
roads.3749;MULTILINESTRING ((1.4984397 43.51499909999997, 1.4983005999999999 43.515193899999986));;pedestrian;1;50.0;;;;;;;;
roads.3750;MULTILINESTRING ((1.4983005999999999 43.515193899999986, 1.4984397 43.51499909999997));;pedestrian;1;50.0;;;;;;;;
roads.3751;MULTILINESTRING ((1.4983005999999999 43.515193899999986, 1.4982609999999998 43.51525239999998));;pedestrian;1;50.0;;;;;;;;
roads.3752;MULTILINESTRING ((1.4982609999999998 43.51525239999998, 1.4983005999999999 43.515193899999986));;pedestrian;1;50.0;;;;;;;;
roads.3753;MULTILINESTRING ((1.4982609999999998 43.51525239999998, 1.4982017 43.51533619999998));;pedestrian;1;50.0;;;;;;;;
roads.3754;MULTILINESTRING ((1.4982017 43.51533619999998, 1.4982609999999998 43.51525239999998));;pedestrian;1;50.0;;;;;;;;
roads.3755;MULTILINESTRING ((1.4982017 43.51533619999998, 1.4981252999999999 43.51546190000001));;pedestrian;1;50.0;;;;;;;;
roads.3756;MULTILINESTRING ((1.4981252999999999 43.51546190000001, 1.4982017 43.51533619999998));;pedestrian;1;50.0;;;;;;;;
roads.3757;MULTILINESTRING ((1.4981252999999999 43.51546190000001, 1.4979863 43.515421400000015));;pedestrian;1;50.0;;;;;;;;
roads.3758;MULTILINESTRING ((1.4979863 43.515421400000015, 1.4981252999999999 43.51546190000001));;pedestrian;1;50.0;;;;;;;;
roads.3759;MULTILINESTRING ((1.4979863 43.515421400000015, 1.4980348 43.51528509999999, 1.4977348000000001 43.51519179999998));;pedestrian;1;50.0;;;;;;;;
roads.3760;MULTILINESTRING ((1.4977348000000001 43.51519179999998, 1.4980348 43.51528509999999, 1.4979863 43.515421400000015));;pedestrian;1;50.0;;;;;;;;
roads.3761;MULTILINESTRING ((1.5032685 43.5235673, 1.5035105 43.52364049999999, 1.5035489000000004 43.52365699999999, 1.5036048 43.52373119999999));;path;1;50.0;;;;;;;;
roads.3762;MULTILINESTRING ((1.5036048 43.52373119999999, 1.5035489000000004 43.52365699999999, 1.5035105 43.52364049999999, 1.5032685 43.5235673));;path;1;50.0;;;;;;;;
roads.3763;MULTILINESTRING ((1.4930259000000001 43.512100699999976, 1.4928385 43.51171749999999, 1.492862 43.5113936, 1.4928937 43.51106519999999, 1.4928813 43.51076989999998, 1.4927087999999997 43.5103036, 1.492604 43.5100217, 1.4926168999999998 43.5096002, 1.4925933000000002 43.509285799999994, 1.4925148 43.5091268, 1.4923272 43.5089369, 1.4922775 43.50880899999999, 1.4925228000000001 43.508589599999986, 1.4926197 43.5085405));;residential;1;50.0;;;;;;;;
roads.3764;MULTILINESTRING ((1.4926197 43.5085405, 1.4925228000000001 43.508589599999986, 1.4922775 43.50880899999999, 1.4923272 43.5089369, 1.4925148 43.5091268, 1.4925933000000002 43.509285799999994, 1.4926168999999998 43.5096002, 1.492604 43.5100217, 1.4927087999999997 43.5103036, 1.4928813 43.51076989999998, 1.4928937 43.51106519999999, 1.492862 43.5113936, 1.4928385 43.51171749999999, 1.4930259000000001 43.512100699999976));;residential;1;50.0;;;;;;;;
roads.3765;MULTILINESTRING ((1.4930499000000002 43.51221530000001, 1.4930259000000001 43.512100699999976));;residential;1;50.0;;;;;;;;
roads.3766;MULTILINESTRING ((1.4930259000000001 43.512100699999976, 1.4930499000000002 43.51221530000001));;residential;1;50.0;;;;;;;;
roads.3767;MULTILINESTRING ((1.4844507000000002 43.51354939999999, 1.4844175999999998 43.51350959999998));;residential;1;50.0;;;;;;;;
roads.3768;MULTILINESTRING ((1.4844175999999998 43.51350959999998, 1.4844507000000002 43.51354939999999));;residential;1;50.0;;;;;;;;
roads.3769;MULTILINESTRING ((1.4844175999999998 43.51350959999998, 1.4843054000000002 43.51334949999998, 1.484281 43.51319399999999));;residential;1;50.0;;;;;;;;
roads.3770;MULTILINESTRING ((1.484281 43.51319399999999, 1.4843054000000002 43.51334949999998, 1.4844175999999998 43.51350959999998));;residential;1;50.0;;;;;;;;
roads.3771;MULTILINESTRING ((1.5009197999999997 43.5178371, 1.5007224999999997 43.5178938, 1.5001333 43.51799449999998));;footway;1;50.0;;;;;;;;
roads.3772;MULTILINESTRING ((1.5001333 43.51799449999998, 1.5007224999999997 43.5178938, 1.5009197999999997 43.5178371));;footway;1;50.0;;;;;;;;
roads.3773;MULTILINESTRING ((1.5001333 43.51799449999998, 1.4994988999999999 43.5180634));;footway;1;50.0;;;;;;;;
roads.3774;MULTILINESTRING ((1.4994988999999999 43.5180634, 1.5001333 43.51799449999998));;footway;1;50.0;;;;;;;;
roads.3775;MULTILINESTRING ((1.4994988999999999 43.5180634, 1.4992929 43.517988700000004, 1.4990955 43.517826799999995));;footway;1;50.0;;;;;;;;
roads.3776;MULTILINESTRING ((1.4990955 43.517826799999995, 1.4992929 43.517988700000004, 1.4994988999999999 43.5180634));;footway;1;50.0;;;;;;;;
roads.3777;MULTILINESTRING ((1.4990955 43.517826799999995, 1.4991299 43.51766499999998, 1.49932 43.51732350000001));;footway;1;50.0;;;;;;;;
roads.3778;MULTILINESTRING ((1.49932 43.51732350000001, 1.4991299 43.51766499999998, 1.4990955 43.517826799999995));;footway;1;50.0;;;;;;;;
roads.3779;MULTILINESTRING ((1.49932 43.51732350000001, 1.4993788 43.517241799999994, 1.4994994 43.51703160000001));;footway;1;50.0;;;;;;;;
roads.3780;MULTILINESTRING ((1.4994994 43.51703160000001, 1.4993788 43.517241799999994, 1.49932 43.51732350000001));;footway;1;50.0;;;;;;;;
roads.3781;MULTILINESTRING ((1.5082952 43.5175084, 1.5083201999999998 43.5176113));;footway;1;50.0;;;;;;;;
roads.3782;MULTILINESTRING ((1.5083201999999998 43.5176113, 1.5082952 43.5175084));;footway;1;50.0;;;;;;;;
roads.3783;MULTILINESTRING ((1.5083201999999998 43.5176113, 1.5083365000000002 43.5176643));;footway;1;50.0;;;;;;;;
roads.3784;MULTILINESTRING ((1.5083365000000002 43.5176643, 1.5083201999999998 43.5176113));;footway;1;50.0;;;;;;;;
roads.3785;MULTILINESTRING ((1.5086008000000002 43.51710389999998, 1.50858 43.51721169999998, 1.5085983 43.5172795, 1.5086597 43.51744850000001));;footway;1;50.0;;;;;;;;
roads.3786;MULTILINESTRING ((1.5086597 43.51744850000001, 1.5085983 43.5172795, 1.50858 43.51721169999998, 1.5086008000000002 43.51710389999998));;footway;1;50.0;;;;;;;;
roads.3787;MULTILINESTRING ((1.506363 43.517767500000005, 1.5064006 43.51770849999999, 1.5065966 43.5174832, 1.5067990999999998 43.51724139999998));;service;1;50.0;;;;;;;;
roads.3788;MULTILINESTRING ((1.5067990999999998 43.51724139999998, 1.5065966 43.5174832, 1.5064006 43.51770849999999, 1.506363 43.517767500000005));;service;1;50.0;;;;;;;;
roads.3789;MULTILINESTRING ((1.5072673999999997 43.5176594, 1.5076261000000002 43.5178246));;footway;1;50.0;;;;;;;;
roads.3790;MULTILINESTRING ((1.5076261000000002 43.5178246, 1.5072673999999997 43.5176594));;footway;1;50.0;;;;;;;;
roads.3791;MULTILINESTRING ((1.5076261000000002 43.5178246, 1.5077362999999997 43.51788409999999));;footway;1;50.0;;;;;;;;
roads.3792;MULTILINESTRING ((1.5077362999999997 43.51788409999999, 1.5076261000000002 43.5178246));;footway;1;50.0;;;;;;;;
roads.3793;MULTILINESTRING ((1.5077362999999997 43.51788409999999, 1.5078263000000003 43.51793410000001));;footway;1;50.0;;;;;;;;
roads.3794;MULTILINESTRING ((1.5078263000000003 43.51793410000001, 1.5077362999999997 43.51788409999999));;footway;1;50.0;;;;;;;;
roads.3795;MULTILINESTRING ((1.5078263000000003 43.51793410000001, 1.5078808000000001 43.5179604));;footway;1;50.0;;;;;;;;
roads.3796;MULTILINESTRING ((1.5078808000000001 43.5179604, 1.5078263000000003 43.51793410000001));;footway;1;50.0;;;;;;;;
roads.3797;MULTILINESTRING ((1.5076958000000003 43.51725789999998, 1.5077872000000005 43.51729969999999));;footway;1;50.0;;;;;;;;
roads.3798;MULTILINESTRING ((1.5077872000000005 43.51729969999999, 1.5076958000000003 43.51725789999998));;footway;1;50.0;;;;;;;;
roads.3799;MULTILINESTRING ((1.5011636 43.5129878, 1.501218 43.5129878, 1.5012911 43.51296740000001));;tertiary;1;50.0;;;;;;;;
roads.3800;MULTILINESTRING ((1.5012911 43.51296740000001, 1.501218 43.5129878, 1.5011636 43.5129878));;tertiary;1;50.0;;;;;;;;
roads.3801;MULTILINESTRING ((1.5012911 43.51296740000001, 1.5014389000000001 43.512902100000005, 1.5015595 43.512848));;tertiary;1;50.0;;;;;;;;
roads.3802;MULTILINESTRING ((1.5015595 43.512848, 1.5014389000000001 43.512902100000005, 1.5012911 43.51296740000001));;tertiary;1;50.0;;;;;;;;
roads.3803;MULTILINESTRING ((1.5015595 43.512848, 1.5016292000000002 43.512816, 1.5020742999999999 43.51261139999998, 1.5026105999999997 43.51235439999999, 1.5029342 43.51219309999998, 1.5031652 43.51208990000001, 1.5033437 43.5120428));;tertiary;1;50.0;;;;;;;;
roads.3804;MULTILINESTRING ((1.5033437 43.5120428, 1.5031652 43.51208990000001, 1.5029342 43.51219309999998, 1.5026105999999997 43.51235439999999, 1.5020742999999999 43.51261139999998, 1.5016292000000002 43.512816, 1.5015595 43.512848));;tertiary;1;50.0;;;;;;;;
roads.3805;MULTILINESTRING ((1.5033437 43.5120428, 1.5035997 43.512023199999994, 1.5040031 43.512023199999994, 1.5048654 43.51204189999999));;tertiary;1;50.0;;;;;;;;
roads.3806;MULTILINESTRING ((1.5048654 43.51204189999999, 1.5040031 43.512023199999994, 1.5035997 43.512023199999994, 1.5033437 43.5120428));;tertiary;1;50.0;;;;;;;;
roads.3807;MULTILINESTRING ((1.5012911 43.51296740000001, 1.5014015 43.51307079999999));;residential;1;50.0;yes;;;;;;;
roads.3808;MULTILINESTRING ((1.5014015 43.51307079999999, 1.5020219 43.5132138, 1.5029428 43.51352379999998, 1.5034933000000001 43.51367959999999, 1.5043938 43.514014799999984));;residential;1;50.0;yes;;;;;;;
roads.3809;MULTILINESTRING ((1.4977790999999998 43.5167888, 1.4976618 43.5168486, 1.4971349 43.51703609999999, 1.4965063 43.51722289999999, 1.4961325 43.5173125));;residential;1;50.0;yes;;;;;;;
roads.3810;MULTILINESTRING ((1.4961325 43.5173125, 1.4960510000000002 43.517331999999996, 1.4957894999999999 43.51735519999998));;residential;1;50.0;yes;;;;;;;
roads.3811;MULTILINESTRING ((1.5090014000000003 43.52156059999997, 1.5091904000000003 43.521608999999984, 1.5093397 43.52165979999998, 1.5094998999999998 43.52173869999999));;footway;1;50.0;;;;;;;;
roads.3812;MULTILINESTRING ((1.5094998999999998 43.52173869999999, 1.5093397 43.52165979999998, 1.5091904000000003 43.521608999999984, 1.5090014000000003 43.52156059999997));;footway;1;50.0;;;;;;;;
roads.3813;MULTILINESTRING ((1.5094998999999998 43.52173869999999, 1.5095275 43.52175969999997, 1.5096758 43.52172399999998, 1.5097424 43.52173369999998));;footway;1;50.0;;;;;;;;
roads.3814;MULTILINESTRING ((1.5097424 43.52173369999998, 1.5096758 43.52172399999998, 1.5095275 43.52175969999997, 1.5094998999999998 43.52173869999999));;footway;1;50.0;;;;;;;;
roads.3815;MULTILINESTRING ((1.511051 43.5162327, 1.5110177 43.51607869999997));;footway;1;50.0;;;;;;;;
roads.3816;MULTILINESTRING ((1.5110177 43.51607869999997, 1.511051 43.5162327));;footway;1;50.0;;;;;;;;
roads.3817;MULTILINESTRING ((1.5110177 43.51607869999997, 1.5109052000000003 43.5157262, 1.5109010000000003 43.51559349999999, 1.5109068000000003 43.515527099999986, 1.5108926999999999 43.515501299999976, 1.5107558 43.515446));;footway;1;50.0;;;;;;;;
roads.3818;MULTILINESTRING ((1.5107558 43.515446, 1.5108926999999999 43.515501299999976, 1.5109068000000003 43.515527099999986, 1.5109010000000003 43.51559349999999, 1.5109052000000003 43.5157262, 1.5110177 43.51607869999997));;footway;1;50.0;;;;;;;;
roads.3819;MULTILINESTRING ((1.5014023999999997 43.5172196, 1.5014412000000001 43.51714770000001, 1.5014610999999995 43.51713130000001, 1.5018215 43.517231100000004, 1.5018774000000004 43.517223800000004, 1.5019238 43.51720319999998, 1.5019654 43.51717689999999, 1.5020471999999998 43.5170461, 1.5021979000000003 43.516763199999986));;service;1;50.0;yes;;;;;;;
roads.3820;MULTILINESTRING ((1.5021979000000003 43.516763199999986, 1.5023167 43.516519800000005, 1.5023626000000003 43.51642580000001, 1.501272 43.5160945));;service;1;50.0;yes;;;;;;;
roads.3821;MULTILINESTRING ((1.501115 43.516473799999986, 1.5021979000000003 43.516763199999986));;footway;1;50.0;;;;;;;;
roads.3822;MULTILINESTRING ((1.5021979000000003 43.516763199999986, 1.501115 43.516473799999986));;footway;1;50.0;;;;;;;;
roads.3823;MULTILINESTRING ((1.5021979000000003 43.516763199999986, 1.5023988999999998 43.5168188));;footway;1;50.0;;;;;;;;
roads.3824;MULTILINESTRING ((1.5023988999999998 43.5168188, 1.5021979000000003 43.516763199999986));;footway;1;50.0;;;;;;;;
roads.3825;MULTILINESTRING ((1.4902319000000002 43.522434999999994, 1.4901267 43.5223744, 1.4901103999999998 43.522335500000004, 1.4901758 43.522251499999996, 1.4902279 43.52218199999999, 1.4902291 43.52213589999999, 1.4901695 43.52209849999997, 1.4894720000000001 43.521613900000006, 1.4894486999999998 43.521565399999986, 1.4894701000000001 43.521457800000015, 1.4897219 43.52122439999999));;service;1;50.0;;;;private;;;;
roads.3826;MULTILINESTRING ((1.4897219 43.52122439999999, 1.4894701000000001 43.521457800000015, 1.4894486999999998 43.521565399999986, 1.4894720000000001 43.521613900000006, 1.4901695 43.52209849999997, 1.4902291 43.52213589999999, 1.4902279 43.52218199999999, 1.4901758 43.522251499999996, 1.4901103999999998 43.522335500000004, 1.4901267 43.5223744, 1.4902319000000002 43.522434999999994));;service;1;50.0;;;;private;;;;
roads.3827;MULTILINESTRING ((1.4959965999999998 43.52045960000001, 1.4960295 43.5204042));;primary;1;50.0;;;;;;;;lane
roads.3828;MULTILINESTRING ((1.4960295 43.5204042, 1.4959965999999998 43.52045960000001));;primary;1;50.0;;;;;;;;lane
roads.3829;MULTILINESTRING ((1.5084684000000002 43.519900499999984, 1.5084404000000002 43.51993159999998, 1.5084017000000003 43.5199557, 1.5083551 43.51997099999999, 1.5083045 43.51997629999998, 1.5082538999999997 43.51997119999999, 1.5082073000000005 43.519955999999986));roundabout;tertiary;1;50.0;;;;;;;;
roads.3830;MULTILINESTRING ((1.5082073000000005 43.519955999999986, 1.5082538999999997 43.51997119999999, 1.5083045 43.51997629999998, 1.5083551 43.51997099999999, 1.5084017000000003 43.5199557, 1.5084404000000002 43.51993159999998, 1.5084684000000002 43.519900499999984));;tertiary;1;50.0;;;;;;;;
roads.3831;MULTILINESTRING ((1.5082073000000005 43.519955999999986, 1.5081717000000001 43.51993449999999, 1.5081446999999997 43.519907299999986, 1.5081281 43.519875899999995, 1.508123 43.51984259999998, 1.5081298 43.51980939999999, 1.5081479 43.51977849999999));roundabout;tertiary;1;50.0;;;;;;;;
roads.3832;MULTILINESTRING ((1.5081479 43.51977849999999, 1.5081298 43.51980939999999, 1.508123 43.51984259999998, 1.5081281 43.519875899999995, 1.5081446999999997 43.519907299999986, 1.5081717000000001 43.51993449999999, 1.5082073000000005 43.519955999999986));;tertiary;1;50.0;;;;;;;;
roads.3833;MULTILINESTRING ((1.4973237999999998 43.5208058, 1.4973176000000001 43.520823799999995, 1.4973097 43.52083369999998, 1.4972912 43.52084649999999, 1.497277 43.5208519));roundabout;tertiary;1;50.0;;;;;;;;
roads.3834;MULTILINESTRING ((1.497277 43.5208519, 1.4972912 43.52084649999999, 1.4973097 43.52083369999998, 1.4973176000000001 43.520823799999995, 1.4973237999999998 43.5208058));;tertiary;1;50.0;;;;;;;;
